"player_name"	"plate_x"	"plate_z"	"pitch_type"	"events"	"description"	"launch_angle"	"launch_speed"	"hc_x"	"hc_y"	"balls"	"strikes"	"type"	"game_year"	"stand"	"woba_value"	"p_throws"	"estimated_ba_using_speedangle"	"estimated_woba_using_speedangle"
"Matt Chapman"	-0.8826	3.182	"CU"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-0.1072	2.5362	"FF"	"field_out"	"hit_into_play"	-1	110.4	103.64	167.05	0	0	"X"	2019	"R"	0	"R"	0.508	0.458
"Nolan Arenado"	-1.1551	0.9734	"SL"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	1	2	"S"	2019	"R"	0	"L"	NA	NA
"Luis Rengifo"	-0.3723	3.5492	"FF"	"walk"	"ball"	NA	NA	NA	NA	3	1	"B"	2019	"L"	0.7	"R"	NA	NA
"Luis Rengifo"	-0.0834	4.1435	"FF"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"L"	NA	"R"	NA	NA
"Nolan Arenado"	-0.1997	3.6525	"FF"	NA	"foul"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"L"	NA	NA
"Luis Rengifo"	0.3984	3.722	"FC"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"L"	NA	"R"	NA	NA
"Nolan Arenado"	-0.7412	3.0153	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"L"	NA	NA
"Luis Rengifo"	0.4073	0.986	"CU"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"L"	NA	"R"	NA	NA
"Nolan Arenado"	-0.796	2.4588	"FF"	NA	"foul"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Luis Rengifo"	0.366	2.1857	"CH"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"L"	NA	"R"	NA	NA
"Miguel Cabrera"	-1.224	3.0416	"FF"	"field_out"	"hit_into_play"	30	84.6	61.62	75.56	3	2	"X"	2019	"R"	0	"L"	0.037	0.049
"Miguel Cabrera"	0.5326	2.4869	"CH"	NA	"foul"	NA	NA	NA	NA	3	2	"S"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	-0.2474	2.2002	"CH"	NA	"foul"	42	80.2	NA	NA	3	2	"S"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	-1.695	1.4828	"SL"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	0.176	3.1645	"FF"	NA	"foul"	40	77.7	NA	NA	2	1	"S"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	-0.2417	1.3266	"KC"	"field_out"	"hit_into_play"	-12	76.9	106.26	165.94	1	1	"X"	2019	"R"	0	"L"	0.066	0.067
"Manny Machado"	0.6708	3.9486	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	-1.1059	1.7724	"CU"	NA	"foul"	NA	NA	NA	NA	2	0	"S"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	-1.8053	2.2529	"FF"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	-0.5156	3.4609	"FF"	NA	"foul"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	-1.0262	3.546	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"L"	NA	NA
"Buster Posey"	0.0836	1.7076	"FF"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	1	2	"S"	2019	"R"	0	"R"	NA	NA
"Buster Posey"	-0.0128	2.795	"FF"	NA	"foul"	29	82.3	NA	NA	1	1	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	1.744	1.6126	"CH"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.5689	1.437	"CU"	NA	"swinging_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Luis Rengifo"	-0.1987	2.0817	"FF"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	3	2	"S"	2019	"L"	0	"R"	NA	NA
"Luis Rengifo"	1.2938	2.0166	"SL"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	-1.194	2.3938	"CH"	"field_out"	"hit_into_play"	-10	79.7	114.54	146.13	0	1	"X"	2019	"L"	0	"R"	0.097	0.089
"Joe Panik"	-0.9337	2.8698	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	0.3155	2.568	"FF"	NA	"swinging_strike"	NA	NA	NA	NA	2	1	"S"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	0.2787	4.1063	"FF"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	1.1186	1.0987	"CU"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	0.004	3.0826	"FF"	NA	"swinging_strike"	NA	NA	NA	NA	0	0	"S"	2019	"L"	NA	"R"	NA	NA
"Matt Chapman"	0.6957	1.4746	"SL"	"force_out"	"hit_into_play"	-15	73.8	102.35	160.93	3	2	"X"	2019	"R"	0	"R"	0.068	0.065
"Matt Chapman"	-1.0894	3.4687	"FF"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	1.3225	0.334	"SL"	NA	"blocked_ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.3501	3.9166	"FF"	NA	"ball"	NA	NA	NA	NA	0	2	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.7696	2.2989	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-0.005	1.8752	"SL"	"single"	"hit_into_play_no_out"	19	75.9	82.07	120.04	2	2	"X"	2019	"R"	0.9	"R"	0.971	0.884
"Hunter Dozier"	-0.4568	3.1833	"FF"	NA	"foul"	47	71.8	NA	NA	2	1	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.4097	3.0996	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-2.1447	4.8732	"FF"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-0.0839	1.9462	"SL"	NA	"called_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.8117	1.6335	"SL"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.1113	1.4466	"KC"	"field_out"	"hit_into_play"	34	98.3	139.99	63.41	3	2	"X"	2019	"R"	0	"L"	0.266	0.517
"Miguel Cabrera"	0.7939	3.167	"CH"	"field_out"	"hit_into_play"	23	86.9	82.94	78.59	0	1	"X"	2019	"R"	0	"L"	0.216	0.259
"Miguel Cabrera"	0.2626	2.6314	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	-1.5776	1.4764	"SL"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	0.0127	2.5137	"FF"	NA	"foul"	44	66.7	NA	NA	2	1	"S"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	1.0922	2.0682	"SL"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	-0.6065	1.8038	"SL"	NA	"foul"	18	107.9	NA	NA	1	0	"S"	2019	"R"	NA	"L"	NA	NA
"Nolan Arenado"	-1.7382	3.2446	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	0.9378	0.6644	"CH"	"walk"	"ball"	NA	NA	NA	NA	3	2	"B"	2019	"R"	0.7	"L"	NA	NA
"Manny Machado"	-1.3255	4.7664	"FF"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	0.8973	2.6937	"CH"	NA	"foul_tip"	NA	NA	NA	NA	2	1	"S"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	-0.9552	4.2917	"FF"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	-0.2732	2.142	"FF"	NA	"foul"	32	93	NA	NA	1	0	"S"	2019	"R"	NA	"L"	NA	NA
"Buster Posey"	-0.3356	3.6296	"FF"	"field_out"	"hit_into_play"	44	90.9	189.41	84.71	1	0	"X"	2019	"R"	0	"R"	0.01	0
"Manny Machado"	1.2601	2.9245	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"L"	NA	NA
"Buster Posey"	1.0615	1.1407	"CU"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Joe Panik"	-0.0929	3.1746	"FF"	"single"	"hit_into_play_no_out"	23	70.7	94.02	118.75	1	2	"X"	2019	"L"	0.9	"R"	0.979	0.887
"Joe Panik"	-0.5542	2.195	"FF"	NA	"foul"	NA	NA	NA	NA	1	1	"S"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	-0.7758	3.3266	"FF"	NA	"called_strike"	NA	NA	NA	NA	1	0	"S"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	-2.1184	3.8482	"FT"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	-0.9709	2.5508	"CU"	"field_out"	"hit_into_play"	48	70.6	154.55	143.47	1	2	"X"	2019	"L"	0	"R"	0.15	0.151
"Luis Rengifo"	0.8721	3.1964	"FF"	NA	"foul"	1	74.6	NA	NA	1	1	"S"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	-0.5448	2.4224	"FF"	NA	"called_strike"	NA	NA	NA	NA	1	0	"S"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	-0.5731	3.6411	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"L"	NA	"R"	NA	NA
"Jose Martinez"	0.1535	2.8705	"FS"	"field_out"	"hit_into_play"	16	106.3	138.2	71.49	1	2	"X"	2019	"R"	0	"R"	0.587	0.706
"Jose Martinez"	-0.3041	1.2516	"FS"	NA	"foul"	NA	NA	NA	NA	1	2	"S"	2019	"R"	NA	"R"	NA	NA
"Jose Martinez"	0.2322	2.7137	"FF"	NA	"called_strike"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"R"	NA	NA
"Jose Martinez"	-0.3308	2.1085	"FS"	NA	"swinging_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Jose Martinez"	1.5509	0.7561	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	0.5231	1.0957	"SL"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	2	2	"S"	2019	"R"	0	"R"	NA	NA
"Manny Machado"	1.7835	0.4035	"SL"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	1.5335	0.9483	"SL"	NA	"ball"	NA	NA	NA	NA	0	2	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.2817	3.8874	"FF"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	1	2	"S"	2019	"R"	0	"R"	NA	NA
"Matt Chapman"	0.1677	2.6545	"FF"	NA	"foul"	NA	NA	NA	NA	1	2	"S"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	1.3088	1.7276	"SL"	NA	"swinging_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.3313	2.5171	"FF"	NA	"foul"	45	64.9	NA	NA	1	2	"S"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	0.1218	1.7519	"SL"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.0893	2.8319	"FF"	NA	"swinging_strike"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.872	2.0083	"SL"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.553	2.5795	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Joe Panik"	-0.31	3.0918	"FF"	"single"	"hit_into_play_no_out"	9	82.8	84.26	144.92	1	1	"X"	2019	"L"	0.9	"R"	0.45	0.448
"Joe Panik"	0.0878	3.731	"FF"	NA	"foul"	32	68.2	NA	NA	1	0	"S"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	-1.1056	2.5961	"CH"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"L"	NA	"R"	NA	NA
"Nolan Arenado"	-0.5872	4.1912	"KC"	"walk"	"ball"	NA	NA	NA	NA	3	1	"B"	2019	"R"	0.7	"R"	NA	NA
"Nolan Arenado"	-0.8242	3.9034	"FF"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.466	0.9231	"KC"	NA	"blocked_ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-1.4332	2.2622	"FF"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.5286	3.117	"FF"	NA	"foul"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	0.3545	2.8601	"SI"	"fielders_choice_out"	"hit_into_play"	-12	89.2	128.61	182.19	2	1	"X"	2019	"R"	0	"R"	0.16	0.144
"Miguel Cabrera"	0.5715	3.2315	"SL"	NA	"called_strike"	NA	NA	NA	NA	2	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	-0.154	1.7765	"SL"	"single"	"hit_into_play_no_out"	10	109.7	53.95	94.84	0	0	"X"	2019	"R"	0.9	"R"	0.882	0.927
"Miguel Cabrera"	1.5886	1.8335	"SL"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	-1.2529	3.3501	"SI"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Luis Rengifo"	0.5375	0.9858	"CH"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	1	2	"S"	2019	"R"	0	"L"	NA	NA
"Luis Rengifo"	-0.1274	2.6393	"FF"	NA	"foul"	31	78.5	NA	NA	1	1	"S"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	0.1489	2.6239	"FF"	"single"	"hit_into_play_no_out"	2	103.4	178.66	94.3	0	0	"X"	2019	"R"	0.9	"R"	0.516	0.501
"Luis Rengifo"	0.1525	0.5195	"CH"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"L"	NA	NA
"Luis Rengifo"	0.3455	3.1652	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Buster Posey"	-0.2841	3.6169	"FF"	"field_out"	"hit_into_play"	4	91.1	144.22	146.13	1	2	"X"	2019	"R"	0	"R"	0.487	0.463
"Manny Machado"	-0.4857	4.1353	"FF"	"walk"	"ball"	NA	NA	NA	NA	3	1	"B"	2019	"R"	0.7	"R"	NA	NA
"Buster Posey"	0.047	4.1461	"FF"	NA	"ball"	NA	NA	NA	NA	0	2	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	0.6234	-0.5724	"SL"	NA	"ball"	NA	NA	NA	NA	2	1	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	-0.7992	3.8084	"FF"	NA	"swinging_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	1.3151	1.4073	"FF"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.4434	2.4386	"FF"	NA	"foul"	42	86.6	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.6567	3.7305	"FF"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	0	2	"S"	2019	"R"	0	"R"	NA	NA
"Hunter Dozier"	0.7822	2.4431	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	0.7037	0.4785	"SL"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"R"	NA	"R"	NA	NA
"Manny Machado"	-0.7262	2.5169	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.7271	2.097	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.1886	2.6327	"FC"	"field_out"	"hit_into_play"	57	87.6	89.65	122.12	0	0	"X"	2019	"R"	0	"R"	0.013	0.008
"Joe Panik"	0.0452	3.564	"FF"	"field_out"	"hit_into_play"	0	77	109.09	170.97	0	1	"X"	2019	"L"	0	"R"	0.179	0.174
"Joe Panik"	-0.2865	1.7599	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"L"	NA	"R"	NA	NA
"Manny Machado"	0.5594	1.9557	"SL"	"field_out"	"hit_into_play"	52	76	111.28	121.37	0	0	"X"	2019	"R"	0	"R"	0.066	0.077
"Miguel Cabrera"	0.8194	2.9969	"SL"	"field_out"	"hit_into_play"	61	87.2	175.34	133.43	0	2	"X"	2019	"R"	0	"R"	0.01	0.012
"Miguel Cabrera"	1.3	0.7626	"SL"	NA	"swinging_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Luis Rengifo"	-1.1568	3.0465	"SL"	"walk"	"ball"	NA	NA	NA	NA	3	2	"B"	2019	"L"	0.7	"R"	NA	NA
"Luis Rengifo"	0.1148	2.2684	"FT"	NA	"foul"	-37	78.2	NA	NA	3	2	"S"	2019	"L"	NA	"R"	NA	NA
"Miguel Cabrera"	0.0735	1.4429	"SL"	NA	"swinging_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Luis Rengifo"	1.1026	2.9164	"FT"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	-0.4906	1.7863	"SL"	NA	"foul"	-16	80.5	NA	NA	2	2	"S"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	-0.7183	2.7347	"SL"	NA	"called_strike"	NA	NA	NA	NA	2	1	"S"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	1.6625	1.934	"FT"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	0.7696	2.1442	"FT"	NA	"ball"	NA	NA	NA	NA	0	1	"B"	2019	"L"	NA	"R"	NA	NA
"Lorenzo Cain"	0.6211	0.9901	"CH"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	0	2	"S"	2019	"R"	0	"L"	NA	NA
"Luis Rengifo"	0.0387	2.5182	"FT"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"L"	NA	"R"	NA	NA
"Lorenzo Cain"	0.1735	3.3044	"FF"	NA	"foul"	14	71.8	NA	NA	0	1	"S"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	0.2919	1.6914	"FF"	NA	"called_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Matt Chapman"	0.6113	2.0047	"SL"	"field_out"	"hit_into_play"	69	80	157.47	163.09	0	0	"X"	2019	"R"	0	"R"	0	0
"Buster Posey"	-0.9094	3.5112	"FC"	"walk"	"ball"	NA	NA	NA	NA	3	2	"B"	2019	"R"	0.7	"R"	NA	NA
"Buster Posey"	0.6075	1.0147	"CH"	NA	"foul"	NA	NA	NA	NA	3	2	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.3653	3.6193	"FF"	NA	"foul"	NA	NA	NA	NA	3	2	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	0.4862	3.0263	"CH"	NA	"called_strike"	NA	NA	NA	NA	3	1	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	-0.041	2.798	"FF"	NA	"called_strike"	NA	NA	NA	NA	3	0	"S"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	-1.0363	3.7375	"FF"	NA	"ball"	NA	NA	NA	NA	2	0	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.8896	0.8231	"SI"	"walk"	"ball"	NA	NA	NA	NA	3	2	"B"	2019	"R"	0.7	"R"	NA	NA
"Buster Posey"	1.6709	1.8085	"FC"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"R"	NA	"R"	NA	NA
"Buster Posey"	1.3074	1.4532	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.4694	3.0054	"SI"	NA	"foul"	23	70.2	NA	NA	3	2	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	1.3002	-1.3091	"CU"	NA	"blocked_ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.6056	4.07	"FF"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	1	2	"S"	2019	"R"	0	"R"	NA	NA
"Nolan Arenado"	-1.8887	2.8106	"FF"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	0.5398	0.9229	"CU"	NA	"foul"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.2699	2.3512	"SL"	NA	"foul"	10	70.5	NA	NA	1	1	"S"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	-0.9962	3.6036	"CH"	NA	"swinging_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-0.3428	2.8626	"FC"	NA	"foul"	29	72.6	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Nolan Arenado"	-1.1399	1.5017	"SI"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Hunter Dozier"	0.4309	1.2579	"FF"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
"Joe Panik"	-0.034	2.3773	"CH"	"field_out"	"hit_into_play"	44	64.9	127.99	118.1	2	2	"X"	2019	"L"	0	"R"	0.292	0.283
"Joe Panik"	0.6185	2.0415	"CH"	NA	"called_strike"	NA	NA	NA	NA	2	1	"S"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	0.6248	4.173	"FF"	NA	"ball"	NA	NA	NA	NA	1	1	"B"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	-0.8723	3.0065	"CH"	NA	"foul"	8	71	NA	NA	1	0	"S"	2019	"L"	NA	"R"	NA	NA
"Joe Panik"	0.8136	0.4339	"CU"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"L"	NA	"R"	NA	NA
"Manny Machado"	-0.287	3.4504	"FF"	"field_out"	"hit_into_play"	34	91.7	181.14	77.14	0	2	"X"	2019	"R"	0	"R"	0.087	0.151
"Lorenzo Cain"	-0.7719	1.133	"CU"	"strikeout"	"swinging_strike"	NA	NA	NA	NA	1	2	"S"	2019	"R"	0	"L"	NA	NA
"Manny Machado"	1.1902	1.6791	"SL"	NA	"swinging_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	1.3132	2.9015	"CH"	NA	"ball"	NA	NA	NA	NA	0	2	"B"	2019	"R"	NA	"L"	NA	NA
"Manny Machado"	0.4929	1.5199	"FF"	NA	"foul"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	0.1971	3.1694	"FF"	NA	"foul"	61	72.1	NA	NA	0	2	"S"	2019	"R"	NA	"L"	NA	NA
"Lorenzo Cain"	0.0946	2.6213	"FF"	NA	"swinging_strike"	NA	NA	NA	NA	0	1	"S"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	0.8492	1.0181	"CU"	"field_out"	"hit_into_play"	-7	73.4	105.75	167.97	1	2	"X"	2019	"R"	0	"R"	0.076	0.079
"Miguel Cabrera"	1.8442	1.0553	"SL"	NA	"ball"	NA	NA	NA	NA	0	2	"B"	2019	"R"	NA	"R"	NA	NA
"Lorenzo Cain"	-0.7508	1.8499	"CH"	NA	"foul"	14	98.3	NA	NA	0	0	"S"	2019	"R"	NA	"L"	NA	NA
"Miguel Cabrera"	0.4122	3.1968	"FF"	NA	"foul"	39	76.4	NA	NA	0	1	"S"	2019	"R"	NA	"R"	NA	NA
"Miguel Cabrera"	1.4236	0.4988	"SL"	NA	"swinging_strike"	NA	NA	NA	NA	0	0	"S"	2019	"R"	NA	"R"	NA	NA
"Luis Rengifo"	-0.9367	3.344	"FT"	"walk"	"ball"	NA	NA	NA	NA	3	0	"B"	2019	"L"	0.7	"R"	NA	NA
"Luis Rengifo"	-0.6252	3.6869	"FT"	NA	"ball"	NA	NA	NA	NA	2	0	"B"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	2.1227	1.9888	"SL"	NA	"ball"	NA	NA	NA	NA	1	0	"B"	2019	"L"	NA	"R"	NA	NA
"Luis Rengifo"	-0.586	3.3212	"FT"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"L"	NA	"R"	NA	NA
"Nolan Arenado"	0.8415	1.9938	"FF"	"single"	"hit_into_play_no_out"	-16	93.5	153.92	161.53	0	0	"X"	2019	"R"	0.9	"R"	0.163	0.132
"Matt Chapman"	0.5684	1.5178	"SL"	"field_out"	"hit_into_play"	-4	106.5	110.23	154.01	3	2	"X"	2019	"R"	0	"R"	0.429	0.404
"Matt Chapman"	-1.1807	2.6354	"FF"	NA	"ball"	NA	NA	NA	NA	2	2	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	1.5066	1.409	"SL"	NA	"ball"	NA	NA	NA	NA	1	2	"B"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.1296	2.8477	"FF"	NA	"foul"	NA	NA	NA	NA	1	1	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.6016	2.2713	"SL"	NA	"called_strike"	NA	NA	NA	NA	1	0	"S"	2019	"R"	NA	"R"	NA	NA
"Matt Chapman"	0.4085	-0.1196	"SL"	NA	"ball"	NA	NA	NA	NA	0	0	"B"	2019	"R"	NA	"R"	NA	NA
